review_id,title,year,user_review,user_suggestion;;;;;;;
146,Spooky's Jump Scare Mansion,2016.0,NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE!,1;;;;;;;
147,Spooky's Jump Scare Mansion,2016.0,Want to be spooped by bread after wondering through the same rooms over and over again? Well this is your game! Here you can witness how terrifying it is when cute things pop out at you! Thank god I haven't seen a bunny yet! Then I would be scarred.....https://www.youtube.com/watch?v=QyCcW6KTjfU ,1;"DR - Enjoy horror? Try it out.Expecting a silly little game trying to startle you with loud noises? Well, you'll get them, but you'll also get a lot more.Put simply, this game is a love letter to horror. At times it might be repetitive, but despite its cute graphical style, it also might genuinely freak you out too. The game really picks up after 50 or so rooms, so try to make it to around 100 before making a judgement.It's free, so it's definitely worth a go, despite what you might think.https://www.youtube.com/watch?v=4KaXZw9q_sw "",1";;;;;;
"148,Spooky's Jump Scare Mansion,2015.0,""Early Access ReviewTL";;;;;;;
"149,Spooky's Jump Scare Mansion,2015.0,""Let's summarize my experience so far. For that, I will be using the vinesauce advisory spooky scale system of spooks.Not spooky : its safe but always be alert for SpookySpoopy : no Spooky nearby but I'm kind of scared anywayP spoopy : imminent danger of SpookySpooky : theres a Spooky behind you look out2spooky : it's too late, a Spooky is inside you "",1";;;;;;;
150,Spooky's Jump Scare Mansion,2017.0,IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE BECCCUSEUD IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE IM A EGG AND A EGG  WILL NOT TOLLERATE WITH THE LAWS  OF COPYWRIGHT I DONT CARE IF I SPELL ROUNGE,1;;;;;;;
"151,Spooky's Jump Scare Mansion,2015.0,""Early Access ReviewThough it was a Stupidly scary game for the first 100 rooms, Boy was i wrong, The game started throwing monsters at me before i even knew they were coming... 10/10 would get scared by a cardboard ghost again"",1";;;;;;;
"152,Spooky's Jump Scare Mansion,2016.0,""This is legitimately one of my favorite horror games I've ever played. It's criminally underpriced, and holds a special place in my heart. The NOPENOPENOPE is strong in this one.If you want a slice of life of the gameplay check our playlist here:https://www.youtube.com/watch?v=esmTWihXDtE&list=PLRxlHoteZ-FRFlWCIx8e0ek1c8g9xlvlQ "",1";;;;;;;
"153,Spooky's Jump Scare Mansion,2017.0,""This game has scared me to no end, I......I........I need a momentI've lost all my good pants and now I have a friend who messages me the second I boot this game up with a """"May god bless your soul"""".10/10 would go out and buy new pants only to destory them within hours of wearing them.Ps: Those â™¥â™¥â™¥â™¥ing cardboard things nearly gave me a heart attack and I need to go see a doctor. Beware the Cardboard creatures."",1";;;;;;;
154,Spooky's Jump Scare Mansion,2015.0,*Almost Has HeartAttack From Adorable Blob* You Jerk XDExploring Exploring SO BORED!!!!*Gets Chaced By Slime Clear Oil Thing* RTYGJRDMSDXUJDR GO AWAY NO ONE LIKES YOU!!!!!!*Sees Room With Two Slime Things On Each Side* .... Nope I Know Were This Is Going NO ONE LIKES YOU*-Quits-10/10 :D,1;;;;;;;
"155,Spooky's Jump Scare Mansion,2015.0,""For those who are tempted to try this game out....first off its free so â™¥â™¥â™¥â™¥ it why not? Second, it may be the first ever horror game that i have labled """"Adorably Terrifying"""". My first times with this game made me think """"this is cute but i feel like im not gonna get scared lol""""....then i kept playing....Im up to room 800+ but not exactly beaten it yet, but i can say this game is worth a try from what ive seen >:3EDIT: Getting the DLC now lol XD"",1";;;;;;;
156,Spooky's Jump Scare Mansion,2015.0,Great game its not to scary i feel its good for people who are not much into the constant jumpscares but defenetly always has you lookng around. the reason why i rated this so early was because i got to room 59 and the alien â™¥â™¥â™¥â™¥â™¥â™¥â™¥â™¥â™¥â™¥â™¥â™¥ came at me and i was like nope nope nope nope nope,1;;;;;;;
"157,Spooky's Jump Scare Mansion,2016.0,""Got scared by an adorable shoe.me want 2nd dlc nao3spoopy5me/2spoopy4me*SPOILERS*OK, don't say i didn't warn you.LAST CHANCE!Ok, fine.Great game, trys to lure you into a false since of security, and makes you wonder why you even have a health bar. You make it to room 60, and if you're doing it blind. you get sp00ped.And there are 19 specimens. (5 are exclusive to endless.)"",1";;;;;;;
"158,Spooky's Jump Scare Mansion,2016.0,""This game is great. I give it a 7 out of 10.This game is new and fresh because it's different than most horror game. It enbraces stereotypes of horror games in a cute and funny way to trick you. But before you know it the real horror begins with enticing chases and heart racing music that will put you in your seat. Don't be scared of the 1000 room bulletin. Every room is short and quick and your sprint refreshes everytime you enter a new room.  spoiler alert:[/you die in both endings]There is a good ending and a bad ending. And the good ending is worse but I feel like the end would be better if [/you didn't die] but at the same time that would kind of be a cop out. This game gets my nomination for the """"I thought this game was cool before it won an award"""""",1";;;;;;;
"159,Spooky's Jump Scare Mansion,2016.0,""For a game that looks small and simple, you'd be in for a treat after playing for a while.+Pixel Graphics (sorta)+A bunch of monsters you need to run from+Cool OST+Cool goodies that come with said OST+References to horror online-Short, has little replay value"",1";;;;;;;
"160,Spooky's Jump Scare Mansion,2017.0,""Okay, where do i start with this game? Well it has and adorable ghost who is not only funny, is cool. there are jump scares, which make you want to hit yourself, ie cardboard cutouts- which is greatthe number of specimens or enemies makes adrenaline high, and makes for non repetitive interesting gameplay. all with non immersion breaking music. the narrative is amazing - more info at the end of the game! i highly recommend you challenge this game, its hard at fiirst but you get in the swing of it quickly - 5 stars"",1";;;;;;;
"161,Spooky's Jump Scare Mansion,2015.0,""Early Access ReviewThe game is REALLY well made. I love it! I just bought the game yesterday, but I've known about the game for months as i've seen Markiplier play it. Right now I'm at 100 room and that first monster that chaced me was scary! The whole time I was being chaced by it my mouth was gaping open the whole time xD Good work on the game! I can't wait to see more updates!"",1";;;;;;;
"162,Spooky's Jump Scare Mansion,2015.0,""Early Access ReviewI never thought i would be scared of this game,a little boy hiding being a screen watching markipler play this i never thought it would be scary.When the first jumpscare happened it didnt scare me but when i went on it started too.When i got to that dead space looking part and i turned on the power again,i paniced and died...also spooky got to stop her crap! """"here have infinite stamina"""" me:""""awww thanks"""" *tries to run* really? but im stuck at room 700 before you make the rest,cant wait! :D"",1";;;;;;;
"163,Spooky's Jump Scare Mansion,2017.0,""This game really is a good one. Albeit it being cute, it still has the spookiest parts at all times. Sometimes, I refuse to keep going, because I freeze with fear every 56 rooms or so. So far, I'm still scared of the Merchant (basically specimen 6) every single time, because, that face is just screaming agony. So, yah. I would nominate this as the scariest game in my book. And, believe me, I don't get scared easily."",1";;;;;;;
"164,Spooky's Jump Scare Mansion,2016.0,""Want a Jump Scare game but don't have enough $$$ for Five Nights at Freddies? This Free game will make you jump from silly creatures to heart racing disturbing monsters that show up randomly. I would give this one a go if you want to raise your heartbeat a few levels fast. WARNING: THIS GAME IS NOT FOR THOSE WITH WEAK HEARTS, THIS GAME WILL SCARE YOUand I'd hate to see on the news """"Man has heart attack after a cute cardboard creature scared him to death"""""",1";;;;;;;
165,Spooky's Jump Scare Mansion,2017.0,At first Ä± thought this was just a small jump scare game that makes you feel like there is a catch in it and not cute at all. I played it and kept going Ä± saw the slime thing and the bug thing didnt scare me at all. but once Ä± entered the school room Ä± realised what a mistake Ä± have done. First it was the japanese girl after that there were the puppets and some other things Ä± was too afraid to look while running away even the cute jump scares were scary as â™¥â™¥â™¥â™¥ but nothing was scary enough compared to him... The doll make with his syringe andâ™¥â™¥â™¥â™¥â™¥â™¥tick tack noises coming after u if you dont look at him Ä± screamed like hell. After that Ä± realised this is a good game for group activity so Ä± offered to many groups that Ä±m part of 10/10 greaty scary game and halloween activity,1;;;;;;;
